,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,,617.1209716796875,,,3.8622899055480957,,617.1209716796875,,,3.8622899055480957,,617.9119873046875,,,3.8636200428009033,,611.8209838867188,,,3.8327300548553467,,612.6079711914062,,,3.838520050048828,,64071400,,,1596220
2016-10-08,,619.1079711914062,,,3.83804988861084,,619.1079711914062,,,3.83804988861084,,619.8489990234375,,,3.8658699989318848,,617.3410034179688,,,3.8368101119995117,,617.3410034179688,,,3.8639700412750244,,42345900,,,1544210
2016-10-09,,616.7520141601562,,,3.8151299953460693,,616.7520141601562,,,3.8151299953460693,,619.197998046875,,,3.8508899211883545,,616.6069946289062,,,3.8093700408935547,,619.1719970703125,,,3.844680070877075,,39243400,,,1239070
2016-10-10,,618.9940185546875,,,3.7951700687408447,,618.9940185546875,,,3.7951700687408447,,621.3179931640625,,,3.831439971923828,,616.197021484375,,,3.783600091934204,,616.822021484375,,,3.8232100009918213,,67481104,,,1420790
2016-10-11,,641.072021484375,,,3.8163299560546875,,641.072021484375,,,3.8163299560546875,,642.0800170898438,,,3.837290048599243,,618.5,,,3.7867300510406494,,619.2379760742188,,,3.803999900817871,,103590000,,,2025380
2016-10-12,,636.1920166015625,,,3.758510112762451,,636.1920166015625,,,3.758510112762451,,641.3369750976562,,,3.8277699947357178,,635.9650268554688,,,3.756239891052246,,640.8709716796875,,,3.8204400539398193,,92370200,,,3154520
2016-10-13,,636.7860107421875,,,3.9065699577331543,,636.7860107421875,,,3.9065699577331543,,638.8330078125,,,3.924989938735962,,635.0289916992188,,,3.745579957962036,,636.030029296875,,,3.7464499473571777,,61620700,,,3798640
2016-10-14,,640.3779907226562,,,3.897599935531616,,640.3779907226562,,,3.897599935531616,,641.2849731445312,,,3.9170498847961426,,637.0079956054688,,,3.8857600688934326,,637.0079956054688,,,3.91198992729187,,58144600,,,2142390
2016-10-15,,638.64599609375,,,3.8724300861358643,,638.64599609375,,,3.8724300861358643,,642.1019897460938,,,3.9141299724578857,,637.3900146484375,,,3.8699100017547607,,640.3109741210938,,,3.900360107421875,,39035400,,,1664980
2016-10-16,,641.6309814453125,,,3.8854498863220215,,641.6309814453125,,,3.8854498863220215,,642.8980102539062,,,3.9083800315856934,,638.9010009765625,,,3.8776700496673584,,639.0830078125,,,3.8825700283050537,,40298100,,,2160150
2016-10-17,,639.1929931640625,,,3.91048002243042,,639.1929931640625,,,3.91048002243042,,642.3280029296875,,,3.9156999588012695,,638.6630249023438,,,3.8571300506591797,,641.8179931640625,,,3.892240047454834,,58063600,,,1716740
2016-10-18,,637.9600219726562,,,3.8395800590515137,,637.9600219726562,,,3.8395800590515137,,640.7360229492188,,,4.232120037078857,,635.9959716796875,,,3.8305599689483643,,639.4110107421875,,,3.9541499614715576,,65546700,,,1790400
2016-10-19,,630.52001953125,,,3.804140090942383,,630.52001953125,,,3.804140090942383,,638.8740234375,,,3.8556299209594727,,628.0130004882812,,,3.7840399742126465,,638.1339721679688,,,3.846179962158203,,69381696,,,2243800
2016-10-20,,630.8569946289062,,,3.7790000438690186,,630.8569946289062,,,3.7790000438690186,,631.9169921875,,,3.8186800479888916,,628.2579956054688,,,3.7703499794006348,,630.6630249023438,,,3.8079700469970703,,56957300,,,2417550
2016-10-21,,632.8280029296875,,,3.805459976196289,,632.8280029296875,,,3.805459976196289,,634.093994140625,,,3.8281400203704834,,630.6939697265625,,,3.7607600688934326,,630.8250122070312,,,3.7902700901031494,,55951000,,,2881980
2016-10-22,,657.2940063476562,,,3.8854598999023438,,657.2940063476562,,,3.8854598999023438,,658.197021484375,,,3.913640022277832,,632.8499755859375,,,3.7993500232696533,,633.135986328125,,,3.809689998626709,,78556496,,,3858130
2016-10-23,,657.0709838867188,,,3.9177799224853516,,657.0709838867188,,,3.9177799224853516,,661.1290283203125,,,3.9414501190185547,,653.885986328125,,,3.8919200897216797,,657.6209716796875,,,3.8937199115753174,,54474600,,,3927550
2016-10-24,,653.760986328125,,,3.8688600063323975,,653.760986328125,,,3.8688600063323975,,657.2520141601562,,,3.9202001094818115,,652.594970703125,,,3.867140054702759,,657.1610107421875,,,3.9202001094818115,,62218200,,,2999400
2016-10-25,,657.5880126953125,,,3.904409885406494,,657.5880126953125,,,3.904409885406494,,664.4240112304688,,,3.9173600673675537,,653.697998046875,,,3.8690199851989746,,654.0020141601562,,,3.8713300228118896,,90378800,,,3154970
2016-10-26,,678.3040161132812,,,3.96028995513916,,678.3040161132812,,,3.96028995513916,,679.72802734375,,,3.97189998626709,,657.677978515625,,,3.8953800201416016,,657.677978515625,,,3.9114201068878174,,88877104,,,5418040
2016-10-27,,688.31298828125,,,4.021500110626221,,688.31298828125,,,4.021500110626221,,688.593994140625,,,4.063899993896484,,678.0399780273438,,,3.9556000232696533,,678.2139892578125,,,3.9602699279785156,,96105296,,,6216070
2016-10-28,,689.6510009765625,,,3.973220109939575,,689.6510009765625,,,3.973220109939575,,690.4439697265625,,,4.036809921264648,,684.1619873046875,,,3.9538700580596924,,688.0,,,4.03587007522583,,81145504,,,4260230
2016-10-29,,714.47900390625,,,4.090310096740723,,714.47900390625,,,4.090310096740723,,720.4019775390625,,,4.102530002593994,,690.052001953125,,,3.972100019454956,,690.2890014648438,,,3.9765100479125977,,134760992,,,5732580
2016-10-30,,701.864013671875,,,4.03400993347168,,701.864013671875,,,4.03400993347168,,714.1179809570312,,,4.097149848937988,,696.4749755859375,,,4.023359775543213,,714.1179809570312,,,4.095950126647949,,100665000,,,4364420
2016-10-31,,700.9719848632812,,,3.993959903717041,,700.9719848632812,,,3.993959903717041,,709.2890014648438,,,4.053699970245361,,691.6820068359375,,,3.983720064163208,,702.6400146484375,,,4.037079811096191,,97064400,,,3893350
2016-11-01,,729.7930297851562,,,4.088329792022705,,729.7930297851562,,,4.088329792022705,,736.4520263671875,,,4.14601993560791,,701.3369750976562,,,3.9910600185394287,,701.3369750976562,,,3.9986000061035156,,130527000,,,4714890
2016-11-02,,740.8289794921875,,,4.104499816894531,,740.8289794921875,,,4.104499816894531,,740.8289794921875,,,4.130990028381348,,722.3489990234375,,,4.053719997406006,,730.0659790039062,,,4.0908098220825195,,84865200,,,3646100
2016-11-03,,688.7000122070312,,,3.861330032348633,,688.7000122070312,,,3.861330032348633,,745.7730102539062,,,4.182909965515137,,678.156005859375,,,3.8149099349975586,,742.3460083007812,,,4.112979888916016,,172808000,,,5883490
2016-11-04,,703.2349853515625,,,3.878890037536621,,703.2349853515625,,,3.878890037536621,,706.9299926757812,,,3.888849973678589,,685.56298828125,,,3.8229598999023438,,689.1240234375,,,3.855710029602051,,99907696,,,3481430
2016-11-05,,703.4180297851562,,,3.866689920425415,,703.4180297851562,,,3.866689920425415,,707.510009765625,,,3.927500009536743,,697.739013671875,,,3.851830005645752,,703.5250244140625,,,3.878509998321533,,53752300,,,2318820
2016-11-06,,711.52197265625,,,3.8892500400543213,,711.52197265625,,,3.8892500400543213,,714.2579956054688,,,3.920759916305542,,699.5599975585938,,,3.839010000228882,,703.81201171875,,,3.8602800369262695,,59902200,,,2192880
2016-11-07,,703.1309814453125,,,3.838870048522949,,703.1309814453125,,,3.838870048522949,,710.7360229492188,,,3.8883299827575684,,699.9030151367188,,,3.788710117340088,,710.7360229492188,,,3.8883299827575684,,65047100,,,2806430
2016-11-08,,709.8480224609375,,,3.8427600860595703,,709.8480224609375,,,3.8427600860595703,,712.9869995117188,,,3.8572700023651123,,702.3900146484375,,,3.8173999786376953,,703.0889892578125,,,3.836970090866089,,79660800,,,2493340
2016-11-09,,723.2730102539062,,,3.864609956741333,,723.2730102539062,,,3.864609956741333,,740.0460205078125,,,3.9386401176452637,,708.6099853515625,,,3.814769983291626,,709.8250122070312,,,3.8460299968719482,,132429000,,,2894790
2016-11-10,,715.5339965820312,,,3.82423996925354,,715.5339965820312,,,3.82423996925354,,723.0180053710938,,,3.8686399459838867,,711.2100219726562,,,3.8136000633239746,,722.843994140625,,,3.8585400581359863,,68807800,,,2334820
2016-11-11,,716.4110107421875,,,3.816009998321533,,716.4110107421875,,,3.816009998321533,,718.3179931640625,,,3.841130018234253,,714.4099731445312,,,3.8020598888397217,,715.5549926757812,,,3.8364100456237793,,63119700,,,2124360
2016-11-12,,705.0540161132812,,,3.7638800144195557,,705.0540161132812,,,3.7638800144195557,,717.1480102539062,,,3.826630115509033,,704.0349731445312,,,3.75246000289917,,716.7520141601562,,,3.8143699169158936,,64622500,,,2592430
2016-11-13,,702.031005859375,,,3.878000020980835,,702.031005859375,,,3.878000020980835,,705.2570190429688,,,3.9100399017333984,,687.3150024414062,,,3.6919400691986084,,705.1959838867188,,,3.7661800384521484,,80318096,,,3344370
2016-11-14,,705.02099609375,,,3.8761699199676514,,705.02099609375,,,3.8761699199676514,,706.2839965820312,,,3.8932900428771973,,699.8079833984375,,,3.857990026473999,,701.9970092773438,,,3.878890037536621,,62993000,,,2525810
2016-11-15,,711.6190185546875,,,3.893589973449707,,711.6190185546875,,,3.893589973449707,,715.718017578125,,,3.957279920578003,,705.260009765625,,,3.8641600608825684,,705.7940063476562,,,3.8888299465179443,,72038496,,,3032290
2016-11-16,,744.197998046875,,,4.019480228424072,,744.197998046875,,,4.019480228424072,,747.614990234375,,,4.030320167541504,,709.0390014648438,,,3.8962900638580322,,711.1669921875,,,3.9004600048065186,,141294000,,,4232760
2016-11-17,,740.9769897460938,,,3.943190097808838,,740.9769897460938,,,3.943190097808838,,755.64501953125,,,4.072869777679443,,739.510986328125,,,3.93789005279541,,744.8759765625,,,4.055570125579834,,108579000,,,3120160
2016-11-18,,751.5850219726562,,,3.961319923400879,,751.5850219726562,,,3.961319923400879,,752.8820190429688,,,4.002999782562256,,736.8900146484375,,,3.9439198970794678,,740.7050170898438,,,3.958620071411133,,87363104,,,2650960
2016-11-19,,751.6160278320312,,,3.9537999629974365,,751.6160278320312,,,3.9537999629974365,,756.2369995117188,,,3.980910062789917,,744.4669799804688,,,3.940619945526123,,751.8330078125,,,3.977370023727417,,110608000,,,2048720
2016-11-20,,731.0260009765625,,,3.9219400882720947,,731.0260009765625,,,3.9219400882720947,,755.47998046875,,,3.9728798866271973,,717.9439697265625,,,3.901240110397339,,751.8790283203125,,,3.9657399654388428,,154116000,,,2680300
2016-11-21,,739.2479858398438,,,3.9448800086975098,,739.2479858398438,,,3.9448800086975098,,741.7219848632812,,,3.957740068435669,,730.510009765625,,,3.9177799224853516,,731.2650146484375,,,3.9321200847625732,,60802400,,,1999840
2016-11-22,,751.3469848632812,,,3.947309970855713,,751.3469848632812,,,3.947309970855713,,753.8699951171875,,,3.972630023956299,,736.5269775390625,,,3.914489984512329,,739.6430053710938,,,3.952199935913086,,129906000,,,2347880
2016-11-23,,744.593994140625,,,3.9253199100494385,,744.593994140625,,,3.9253199100494385,,752.25,,,3.9706599712371826,,738.9240112304688,,,3.9162099361419678,,751.7410278320312,,,3.968869924545288,,76543800,,,2184200
2016-11-24,,740.2890014648438,,,3.9076900482177734,,740.2890014648438,,,3.9076900482177734,,746.8319702148438,,,3.9468700885772705,,733.489990234375,,,3.892319917678833,,744.6199951171875,,,3.932110071182251,,85919296,,,2089790
2016-11-25,,741.6489868164062,,,3.9154200553894043,,741.6489868164062,,,3.9154200553894043,,741.6489868164062,,,3.9212300777435303,,734.5910034179688,,,3.893120050430298,,740.4420166015625,,,3.912909984588623,,67807600,,,2211790
2016-11-26,,735.3820190429688,,,3.89451003074646,,735.3820190429688,,,3.89451003074646,,742.2139892578125,,,3.928499937057495,,729.625,,,3.879189968109131,,741.510986328125,,,3.920609951019287,,54962700,,,1782340
2016-11-27,,732.0349731445312,,,3.882930040359497,,732.0349731445312,,,3.882930040359497,,739.0180053710938,,,3.921600103378296,,731.0850219726562,,,3.878890037536621,,735.43701171875,,,3.9079198837280273,,52601800,,,1631940
2016-11-28,,735.81298828125,,,3.88454008102417,,735.81298828125,,,3.88454008102417,,738.0059814453125,,,3.912480115890503,,732.4840087890625,,,3.877729892730713,,732.4840087890625,,,3.897739887237549,,61888600,,,1726410
2016-11-29,,735.60400390625,,,3.8745501041412354,,735.60400390625,,,3.8745501041412354,,737.4710083007812,,,3.9008100032806396,,734.5590209960938,,,3.868849992752075,,736.3289794921875,,,3.892509937286377,,68511104,,,2436960
2016-11-30,,745.6909790039062,,,3.8937900066375732,,745.6909790039062,,,3.8937900066375732,,747.9290161132812,,,3.9184999465942383,,736.2650146484375,,,3.882349967956543,,736.2839965820312,,,3.887809991836548,,84070800,,,1857280
2016-12-01,,756.7739868164062,,,3.9090800285339355,,756.7739868164062,,,3.9090800285339355,,758.2750244140625,,,3.9185500144958496,,746.0460205078125,,,3.8949499130249023,,746.0460205078125,,,3.909450054168701,,80461904,,,1985600
2016-12-02,,777.9439697265625,,,3.9464399814605713,,777.9439697265625,,,3.9464399814605713,,781.2960205078125,,,3.961329936981201,,757.5449829101562,,,3.9167299270629883,,757.5449829101562,,,3.919219970703125,,127605000,,,2559070
2016-12-03,,771.155029296875,,,3.9240000247955322,,771.155029296875,,,3.9240000247955322,,778.2479858398438,,,3.9548699855804443,,764.8560180664062,,,3.9136900901794434,,778.2479858398438,,,3.9495999813079834,,69547296,,,1805780
2016-12-04,,773.8720092773438,,,3.8996100425720215,,773.8720092773438,,,3.8996100425720215,,773.8720092773438,,,3.945120096206665,,768.1610107421875,,,3.896470069885254,,771.6380004882812,,,3.9323599338531494,,60557900,,,1908090
2016-12-05,,758.7000122070312,,,3.5285799503326416,,758.7000122070312,,,3.5285799503326416,,773.468017578125,,,3.922650098800659,,751.7130126953125,,,3.327810049057007,,773.3939819335938,,,3.8844399452209473,,106363000,,,11106200
2016-12-06,,764.2239990234375,,,3.535409927368164,,764.2239990234375,,,3.535409927368164,,765.6220092773438,,,3.5577199459075928,,758.719970703125,,,3.488879919052124,,758.719970703125,,,3.4890499114990234,,116218000,,,3007340
2016-12-07,,768.1320190429688,,,3.615950107574463,,768.1320190429688,,,3.615950107574463,,771.5430297851562,,,3.6307098865509033,,759.75,,,3.5138099193573,,764.2109985351562,,,3.5410799980163574,,96426096,,,2537240
2016-12-08,,770.8099975585938,,,3.6910998821258545,,770.8099975585938,,,3.6910998821258545,,774.697998046875,,,3.732069969177246,,765.9459838867188,,,3.6027801036834717,,768.0759887695312,,,3.6027801036834717,,80111904,,,2683090
2016-12-09,,772.7940063476562,,,3.6914799213409424,,772.7940063476562,,,3.6914799213409424,,774.5280151367188,,,3.7137999534606934,,769.6489868164062,,,3.681770086288452,,769.9439697265625,,,3.6910901069641113,,68705296,,,1758140
2016-12-10,,774.6500244140625,,,3.680269956588745,,774.6500244140625,,,3.680269956588745,,777.0919799804688,,,3.7027499675750732,,772.9099731445312,,,3.6391899585723877,,773.0230102539062,,,3.694890022277832,,53843100,,,2093810
2016-12-11,,769.7310180664062,,,3.6379599571228027,,769.7310180664062,,,3.6379599571228027,,774.7979736328125,,,3.688380002975464,,765.4119873046875,,,3.632050037384033,,774.7520141601562,,,3.687969923019409,,57313400,,,1948170
2016-12-12,,780.0869750976562,,,3.6623098850250244,,780.0869750976562,,,3.6623098850250244,,781.9219970703125,,,3.66729998588562,,770.0399780273438,,,3.6156198978424072,,770.0399780273438,,,3.6407299041748047,,76571000,,,2465660
2016-12-13,,780.5560302734375,,,3.650279998779297,,780.5560302734375,,,3.650279998779297,,788.4600219726562,,,3.7049601078033447,,777.9619750976562,,,3.648560047149658,,780.64697265625,,,3.6654999256134033,,81645600,,,1962750
2016-12-14,,781.4810180664062,,,3.6195600032806396,,781.4810180664062,,,3.6195600032806396,,782.0339965820312,,,3.657259941101074,,776.8389892578125,,,3.5866899490356445,,780.0050048828125,,,3.657259941101074,,75979000,,,2618560
2016-12-15,,778.0880126953125,,,3.6244699954986572,,778.0880126953125,,,3.6244699954986572,,781.4349975585938,,,3.6545400619506836,,777.802001953125,,,3.59594988822937,,780.0700073242188,,,3.6128900051116943,,81580096,,,2679340
2016-12-16,,784.906982421875,,,3.6281800270080566,,784.906982421875,,,3.6281800270080566,,785.031982421875,,,3.6503400802612305,,778.9630126953125,,,3.6144399642944336,,778.9630126953125,,,3.627150058746338,,83608200,,,1625780
2016-12-17,,790.8289794921875,,,3.697499990463257,,790.8289794921875,,,3.697499990463257,,792.5089721679688,,,3.705889940261841,,784.864013671875,,,3.606519937515259,,785.166015625,,,3.6298699378967285,,78989800,,,2559210
2016-12-18,,790.530029296875,,,3.676949977874756,,790.530029296875,,,3.676949977874756,,794.7369995117188,,,3.712519884109497,,788.0260009765625,,,3.6648099422454834,,791.0079956054688,,,3.703890085220337,,60524400,,,1951490
2016-12-19,,792.7139892578125,,,3.6626200675964355,,792.7139892578125,,,3.6626200675964355,,793.6110229492188,,,3.6797900199890137,,790.3200073242188,,,3.6473400592803955,,790.6920166015625,,,3.6772100925445557,,74886400,,,2274070
2016-12-20,,800.8759765625,,,3.661060094833374,,800.8759765625,,,3.661060094833374,,801.3369750976562,,,3.662139892578125,,791.4970092773438,,,3.643019914627075,,792.2470092773438,,,3.6598598957061768,,99629296,,,2335510
2016-12-21,,834.281005859375,,,3.6534500122070312,,834.281005859375,,,3.6534500122070312,,834.281005859375,,,3.6947100162506104,,799.405029296875,,,3.646440029144287,,800.6439819335938,,,3.664520025253296,,155576000,,,2913250
2016-12-22,,864.5399780273438,,,3.7116799354553223,,864.5399780273438,,,3.7116799354553223,,875.781982421875,,,3.745699882507324,,834.1489868164062,,,3.6571600437164307,,834.1799926757812,,,3.6656100749969482,,200027008,,,3657740
2016-12-23,,921.9840087890625,,,4.655330181121826,,921.9840087890625,,,4.655330181121826,,925.1170043945312,,,4.655330181121826,,864.677001953125,,,3.709630012512207,,864.8880004882812,,,3.715859889984131,,275564000,,,15539100
2016-12-24,,898.822021484375,,,4.551539897918701,,898.822021484375,,,4.551539897918701,,923.47900390625,,,4.77200984954834,,886.3350219726562,,,4.416309833526611,,922.1799926757812,,,4.646490097045898,,137727008,,,19773600
2016-12-25,,896.1829833984375,,,4.347219944000244,,896.1829833984375,,,4.347219944000244,,899.6519775390625,,,4.568009853363037,,862.4240112304688,,,4.221749782562256,,899.6519775390625,,,4.555449962615967,,143664992,,,11363100
2016-12-26,,907.6099853515625,,,4.355480194091797,,907.6099853515625,,,4.355480194091797,,913.1840209960938,,,4.473529815673828,,896.8980102539062,,,4.277160167694092,,896.905029296875,,,4.3465399742126465,,123771000,,,7603100
2016-12-27,,933.197998046875,,,4.469399929046631,,933.197998046875,,,4.469399929046631,,940.0479736328125,,,4.575960159301758,,904.2550048828125,,,4.327779769897461,,908.35400390625,,,4.368569850921631,,167308000,,,9294450
2016-12-28,,975.9210205078125,,,4.57135009765625,,975.9210205078125,,,4.57135009765625,,975.9210205078125,,,4.666659832000732,,934.8309936523438,,,4.487569808959961,,934.8309936523438,,,4.487569808959961,,236630000,,,10319300
2016-12-29,,973.4970092773438,,,4.555480003356934,,973.4970092773438,,,4.555480003356934,,979.39697265625,,,4.628359794616699,,954.5029907226562,,,4.509210109710693,,975.125,,,4.578859806060791,,199320000,,,9352850
2016-12-30,,961.2379760742188,,,4.390520095825195,,961.2379760742188,,,4.390520095825195,,972.5349731445312,,,4.564839839935303,,934.8330078125,,,4.287370204925537,,972.5349731445312,,,4.562489986419678,,187474000,,,11912800
2016-12-31,,963.7429809570312,,,4.325290203094482,,963.7429809570312,,,4.325290203094482,,963.7429809570312,,,4.4037699699401855,,947.2360229492188,,,4.286930084228516,,960.6270141601562,,,4.392330169677734,,99135104,,,9210720
2017-01-01,,998.3250122070312,,,4.511590003967285,,998.3250122070312,,,4.511590003967285,,1003.0800170898438,,,4.5215301513671875,,958.698974609375,,,4.328710079193115,,963.6580200195312,,,4.32912015914917,,147775008,,,11337500
2017-01-02,,1021.75,,,4.648940086364746,,1021.75,,,4.648940086364746,,1031.3900146484375,,,4.737659931182861,,996.7020263671875,,,4.4846601486206055,,998.6170043945312,,,4.520450115203857,,222184992,,,14595300
2017-01-03,,1043.8399658203125,,,4.626200199127197,,1043.8399658203125,,,4.626200199127197,,1044.0799560546875,,,4.731840133666992,,1021.5999755859375,,,4.5648698806762695,,1021.5999755859375,,,4.655879974365234,,185168000,,,10055700
2017-01-04,,1154.72998046875,,,4.837850093841553,,1154.72998046875,,,4.837850093841553,,1159.4200439453125,,,4.837850093841553,,1044.4000244140625,,,4.633749961853027,,1044.4000244140625,,,4.633749961853027,,344945984,,,13762400
2017-01-05,,1013.3800048828125,,,4.292719841003418,,1013.3800048828125,,,4.292719841003418,,1191.0999755859375,,,4.945859909057617,,910.4169921875,,,4.226870059967041,,1156.72998046875,,,4.914370059967041,,510199008,,,19196000
2017-01-06,,902.2009887695312,,,3.861259937286377,,902.2009887695312,,,3.861259937286377,,1046.81005859375,,,4.351650238037109,,883.9439697265625,,,3.8413500785827637,,1014.239990234375,,,4.3024001121521,,351876000,,,11063700
2017-01-07,,908.5850219726562,,,3.9558799266815186,,908.5850219726562,,,3.9558799266815186,,908.5850219726562,,,3.9558799266815186,,823.5560302734375,,,3.6135900020599365,,903.4869995117188,,,3.8633899688720703,,279550016,,,14628400
2017-01-08,,911.198974609375,,,3.994580030441284,,911.198974609375,,,3.994580030441284,,942.7239990234375,,,4.015570163726807,,887.2490234375,,,3.8970301151275635,,908.1749877929688,,,3.959120035171509,,158715008,,,11728600
2017-01-09,,902.8280029296875,,,4.301959991455078,,902.8280029296875,,,4.301959991455078,,913.6859741210938,,,4.359389781951904,,879.8070068359375,,,3.9296998977661133,,913.2440185546875,,,3.9969799518585205,,141876992,,,11165200
2017-01-10,,907.6790161132812,,,4.591509819030762,,907.6790161132812,,,4.591509819030762,,914.8729858398438,,,4.682449817657471,,901.0599975585938,,,4.2911200523376465,,902.4400024414062,,,4.300920009613037,,115808000,,,15157900
2017-01-11,,777.7570190429688,,,3.846790075302124,,777.7570190429688,,,3.846790075302124,,919.447998046875,,,4.6362199783325195,,762.7650146484375,,,3.7962698936462402,,908.114990234375,,,4.5971598625183105,,310928992,,,21863300
2017-01-12,,804.833984375,,,3.9628000259399414,,804.833984375,,,3.9628000259399414,,826.2459716796875,,,4.02131986618042,,755.7559814453125,,,3.780280113220215,,775.177978515625,,,3.836709976196289,,222326000,,,13690900
2017-01-13,,823.9840087890625,,,3.8908700942993164,,823.9840087890625,,,3.8908700942993164,,829.0009765625,,,3.9601099491119385,,780.0029907226562,,,3.8013598918914795,,803.7369995117188,,,3.9484798908233643,,168968000,,,7720620
2017-01-14,,818.4119873046875,,,3.9005300998687744,,818.4119873046875,,,3.9005300998687744,,835.0850219726562,,,3.946039915084839,,812.4559936523438,,,3.8718600273132324,,825.1420288085938,,,3.892580032348633,,93063296,,,3999180
2017-01-15,,821.7979736328125,,,3.925839900970459,,821.7979736328125,,,3.925839900970459,,823.3070068359375,,,3.9519600868225098,,812.8709716796875,,,3.876199960708618,,818.1420288085938,,,3.888780117034912,,71013600,,,9341360
2017-01-16,,831.5339965820312,,,3.9025399684906006,,831.5339965820312,,,3.9025399684906006,,834.530029296875,,,3.95740008354187,,820.27099609375,,,3.873300075531006,,821.7830200195312,,,3.9220399856567383,,82755200,,,8159260
2017-01-17,,907.93798828125,,,3.9390499591827393,,907.93798828125,,,3.9390499591827393,,910.5609741210938,,,3.945319890975952,,830.7960205078125,,,3.8516199588775635,,830.9459838867188,,,3.9056999683380127,,155095008,,,4816480
2017-01-18,,886.6179809570312,,,3.838200092315674,,886.6179809570312,,,3.838200092315674,,917.4990234375,,,3.9511001110076904,,858.3040161132812,,,3.783989906311035,,909.3729858398438,,,3.9422500133514404,,225676992,,,4321020
2017-01-19,,899.072998046875,,,3.860610008239746,,899.072998046875,,,3.860610008239746,,904.614013671875,,,3.9283900260925293,,884.3380126953125,,,3.810760021209717,,888.3350219726562,,,3.841900110244751,,105625000,,,4090650
2017-01-20,,895.0260009765625,,,3.890010118484497,,895.0260009765625,,,3.890010118484497,,899.3980102539062,,,3.909450054168701,,887.0079956054688,,,3.8430800437927246,,898.1719970703125,,,3.859179973602295,,86728400,,,3427180
2017-01-21,,921.7890014648438,,,3.904510021209717,,921.7890014648438,,,3.904510021209717,,927.3670043945312,,,3.9186201095581055,,895.5349731445312,,,3.8907101154327393,,895.5490112304688,,,3.8925700187683105,,111158000,,,2717700
2017-01-22,,924.6729736328125,,,3.842940092086792,,924.6729736328125,,,3.842940092086792,,937.5250244140625,,,3.9173800945281982,,897.5640258789062,,,3.824280023574829,,922.2050170898438,,,3.902479887008667,,116573000,,,2630830
2017-01-23,,921.0120239257812,,,3.8357601165771484,,921.0120239257812,,,3.8357601165771484,,928.2659912109375,,,3.862109899520874,,916.7379760742188,,,3.821850061416626,,925.4990234375,,,3.8561298847198486,,73588600,,,2725110
2017-01-24,,892.68701171875,,,3.786099910736084,,892.68701171875,,,3.786099910736084,,924.14501953125,,,3.8416099548339844,,892.2860107421875,,,3.7842800617218018,,910.677001953125,,,3.8352699279785156,,111349000,,,2629220
2017-01-25,,901.5419921875,,,3.7145299911499023,,901.5419921875,,,3.7145299911499023,,903.2520141601562,,,3.802000045776367,,891.68701171875,,,3.688620090484619,,891.9240112304688,,,3.791330099105835,,120831000,,,6863540
2017-01-26,,917.5859985351562,,,3.834320068359375,,917.5859985351562,,,3.834320068359375,,919.3259887695312,,,3.8417201042175293,,902.2239990234375,,,3.7063798904418945,,902.39501953125,,,3.714440107345581,,131958000,,,5817220
2017-01-27,,919.75,,,3.85588002204895,,919.75,,,3.85588002204895,,923.2230224609375,,,3.863909959793091,,915.8460083007812,,,3.8055899143218994,,918.3590087890625,,,3.840100049972534,,125594000,,,5049680
2017-01-28,,921.5900268554688,,,3.852950096130371,,921.5900268554688,,,3.852950096130371,,923.9110107421875,,,3.8671600818634033,,919.8109741210938,,,3.8365299701690674,,919.8109741210938,,,3.853529930114746,,68979600,,,3305270
2017-01-29,,919.4959716796875,,,3.852099895477295,,919.4959716796875,,,3.852099895477295,,923.4180297851562,,,3.8592000007629395,,919.1480102539062,,,3.8383500576019287,,922.0670166015625,,,3.852440118789673,,60851700,,,2804420
2017-01-30,,920.3820190429688,,,4.021249771118164,,920.3820190429688,,,4.021249771118164,,923.0479736328125,,,4.021249771118164,,919.4739990234375,,,3.855959892272949,,920.1510009765625,,,3.8562300205230713,,78227296,,,10192700
2017-01-31,,970.4030151367188,,,4.078639984130859,,970.4030151367188,,,4.078639984130859,,972.0189819335938,,,4.100979804992676,,920.958984375,,,4.016499996185303,,920.958984375,,,4.016499996185303,,164582000,,,15799800
2017-02-01,,989.0230102539062,,,4.075329780578613,,989.0230102539062,,,4.075329780578613,,989.114013671875,,,4.131659984588623,,970.7420043945312,,,4.030580043792725,,970.9409790039062,,,4.076039791107178,,150110000,,,7753930
2017-02-02,,1011.7999877929688,,,4.085269927978516,,1011.7999877929688,,,4.085269927978516,,1013.52001953125,,,4.090929985046387,,983.2210083007812,,,4.016940116882324,,990.0009765625,,,4.075150012969971,,145820992,,,5175450
