Timestamp,transaction-fees
3/20/2016 0:00,33.74667059
3/23/2016 0:00,38.35156743
3/26/2016 0:00,35.8323759
3/29/2016 0:00,57.79052183
4/1/2016 0:00,53.2276954
4/4/2016 0:00,45.08180774
4/7/2016 0:00,44.73522886
4/10/2016 0:00,33.25339902
4/13/2016 0:00,45.74314812
4/16/2016 0:00,34.12321152
4/19/2016 0:00,43.48327587
4/22/2016 0:00,42.68874359
4/25/2016 0:00,43.29847026
4/28/2016 0:00,49.62034503
5/1/2016 0:00,34.50281105
5/4/2016 0:00,47.17178574
5/7/2016 0:00,37.61683514
5/10/2016 0:00,48.10185732
5/13/2016 0:00,47.58216903
5/16/2016 0:00,60.51568467
5/19/2016 0:00,54.98968957
5/22/2016 0:00,43.20770201
5/25/2016 0:00,59.87550803
5/28/2016 0:00,52.34180926
5/31/2016 0:00,52.33924442
6/3/2016 0:00,54.69656979
6/6/2016 0:00,52.13956486
6/9/2016 0:00,53.21550949
6/12/2016 0:00,52.42482099
6/15/2016 0:00,83.38614703
6/18/2016 0:00,70.57830565
6/21/2016 0:00,76.28917579
6/24/2016 0:00,74.11847429
6/27/2016 0:00,61.78464957
6/30/2016 0:00,62.5040288
7/3/2016 0:00,45.47185343
7/6/2016 0:00,55.67845334
7/9/2016 0:00,47.40040469
7/12/2016 0:00,51.17140866
7/15/2016 0:00,55.22548963
7/18/2016 0:00,59.07113707
7/21/2016 0:00,60.4162541
7/24/2016 0:00,50.9057638
7/27/2016 0:00,74.91411699
7/30/2016 0:00,65.72047583
8/2/2016 0:00,81.38920804
8/5/2016 0:00,74.55527344
8/8/2016 0:00,86.44357031
8/11/2016 0:00,79.92226711
8/14/2016 0:00,61.62650466
8/17/2016 0:00,73.73160399
8/20/2016 0:00,61.21304534
8/23/2016 0:00,67.65790776
8/26/2016 0:00,62.44953714
8/29/2016 0:00,64.37949671
9/1/2016 0:00,63.48703333
9/4/2016 0:00,46.63006916
9/7/2016 0:00,63.76239601
9/10/2016 0:00,51.15995466
9/13/2016 0:00,68.05656902
9/16/2016 0:00,63.99372021
9/19/2016 0:00,66.12043758
9/22/2016 0:00,62.72699094
9/25/2016 0:00,49.59149659
9/28/2016 0:00,64.74431075
10/1/2016 0:00,58.7351644
10/4/2016 0:00,71.03602966
10/7/2016 0:00,72.05178137
10/10/2016 0:00,67.8353189
10/13/2016 0:00,67.12105979
10/16/2016 0:00,57.54846761
10/19/2016 0:00,62.38149631
10/22/2016 0:00,66.62886636
10/25/2016 0:00,99.09135171
10/28/2016 0:00,82.18591551
10/31/2016 0:00,76.30761672
11/3/2016 0:00,78.9896584
11/6/2016 0:00,70.81542827
11/9/2016 0:00,83.73198606
11/12/2016 0:00,65.89536127
11/15/2016 0:00,81.45867865
11/18/2016 0:00,83.54457183
11/21/2016 0:00,94.92004537
11/24/2016 0:00,135.8617784
11/27/2016 0:00,81.15381886
11/30/2016 0:00,99.56774283
12/3/2016 0:00,101.1352677
12/6/2016 0:00,119.4773754
12/9/2016 0:00,96.30486037
12/12/2016 0:00,93.1264006
12/15/2016 0:00,100.4321947
12/18/2016 0:00,80.81959375
12/21/2016 0:00,114.9250258
12/24/2016 0:00,83.58322018
12/27/2016 0:00,99.53217417
12/30/2016 0:00,100.318724
1/2/2017 0:00,112.8841466
1/5/2017 0:00,114.9919425
1/8/2017 0:00,91.2413482
1/11/2017 0:00,111.8208747
1/14/2017 0:00,86.85666196
1/17/2017 0:00,109.393053
1/20/2017 0:00,104.849635
1/23/2017 0:00,109.0117271
1/26/2017 0:00,123.5563196
1/29/2017 0:00,119.8377983
2/1/2017 0:00,154.9165724
2/4/2017 0:00,138.646448
2/7/2017 0:00,170.7567114
2/10/2017 0:00,139.7791554
2/13/2017 0:00,136.7724222
2/16/2017 0:00,169.877201
2/19/2017 0:00,129.4437792
2/22/2017 0:00,182.0357052
2/25/2017 0:00,191.30418
2/28/2017 0:00,227.3714723
3/3/2017 0:00,259.6860619
3/6/2017 0:00,238.9809361
3/9/2017 0:00,236.6717855
3/12/2017 0:00,190.6287995
3/15/2017 0:00,236.2550196
3/18/2017 0:00,217.0577053
3/21/2017 0:00,248.6366135
3/24/2017 0:00,231.5505018
3/27/2017 0:00,194.8437873
3/30/2017 0:00,203.4044868
4/2/2017 0:00,180.7364057
4/5/2017 0:00,236.2986144
4/8/2017 0:00,171.6130208
4/11/2017 0:00,226.3466764
4/14/2017 0:00,235.4844653
4/17/2017 0:00,180.7283452
4/20/2017 0:00,228.3755773
4/23/2017 0:00,169.6730952
4/26/2017 0:00,253.8436777
4/29/2017 0:00,256.3764812
5/2/2017 0:00,272.6796618
5/5/2017 0:00,261.3116845
5/8/2017 0:00,316.4495528
5/11/2017 0:00,279.5802291
5/14/2017 0:00,297.4762244
5/17/2017 0:00,485.9361122
5/20/2017 0:00,387.7538543
5/23/2017 0:00,468.3835685
5/26/2017 0:00,469.7962497
5/29/2017 0:00,494.9044156
6/1/2017 0:00,569.0700451
6/4/2017 0:00,441.9935556
6/7/2017 0:00,668.1320474
6/10/2017 0:00,390.9040331
6/13/2017 0:00,479.4397764
6/16/2017 0:00,375.3513958
6/19/2017 0:00,387.1628465
6/22/2017 0:00,447.1050965
6/25/2017 0:00,258.6883859
6/28/2017 0:00,385.8600241
7/1/2017 0:00,255.2740363
7/4/2017 0:00,293.9342587
7/7/2017 0:00,240.6557125
7/10/2017 0:00,205.5725062
7/13/2017 0:00,210.7901812
7/16/2017 0:00,166.9285231
7/19/2017 0:00,201.6022386
7/22/2017 0:00,171.0369199
7/25/2017 0:00,168.4929329
7/28/2017 0:00,188.4313233
7/31/2017 0:00,194.8688662
8/3/2017 0:00,124.1059542
8/6/2017 0:00,87.90639938
8/9/2017 0:00,157.9519131
8/12/2017 0:00,210.7524022
8/15/2017 0:00,350.4503826
8/18/2017 0:00,337.9619231
8/21/2017 0:00,297.9649648
8/24/2017 0:00,385.9992342
8/27/2017 0:00,358.8427277
8/30/2017 0:00,388.4975306
9/2/2017 0:00,290.4992599
9/5/2017 0:00,281.9048031
9/8/2017 0:00,217.7657246
9/11/2017 0:00,159.7338304
9/14/2017 0:00,153.7350359
9/17/2017 0:00,99.41066001
9/20/2017 0:00,146.4070095
9/23/2017 0:00,99.69585805
9/26/2017 0:00,150.0856113
9/29/2017 0:00,115.3321625
10/2/2017 0:00,180.47324
10/5/2017 0:00,160.3442403
10/8/2017 0:00,111.7964751
10/11/2017 0:00,148.1728918
10/14/2017 0:00,227.5956389
10/17/2017 0:00,209.1372614
10/20/2017 0:00,161.9724456
10/23/2017 0:00,185.6443395
10/26/2017 0:00,112.6505176
10/29/2017 0:00,278.857125
11/1/2017 0:00,296.9376042
11/4/2017 0:00,273.249729
11/7/2017 0:00,294.127314
11/10/2017 0:00,319.9729572
11/13/2017 0:00,783.3862644
11/16/2017 0:00,502.6402592
11/19/2017 0:00,247.4435441
11/22/2017 0:00,256.4031823
11/25/2017 0:00,195.6397653
11/28/2017 0:00,245.2309135
12/1/2017 0:00,247.0519056
12/4/2017 0:00,226.1199096
12/7/2017 0:00,364.605605
12/10/2017 0:00,458.1002969
12/13/2017 0:00,604.2979452
12/16/2017 0:00,534.0113834
12/19/2017 0:00,662.5955054
12/22/2017 0:00,1495.946477
12/25/2017 0:00,689.394412
12/28/2017 0:00,785.8338917
12/31/2017 0:00,545.1445262
1/3/2018 0:00,749.6854726
1/6/2018 0:00,694.4779056
1/9/2018 0:00,752.4182028
1/12/2018 0:00,617.6357942
1/15/2018 0:00,510.1176178
1/18/2018 0:00,656.8975354
1/21/2018 0:00,343.3626963
1/24/2018 0:00,283.498099
1/27/2018 0:00,168.2546936
1/30/2018 0:00,160.3009039
2/2/2018 0:00,274.3625824
2/5/2018 0:00,173.7675019
2/8/2018 0:00,87.98500449
2/11/2018 0:00,61.96458348
2/14/2018 0:00,63.75846926
2/17/2018 0:00,48.63875388
2/20/2018 0:00,52.23072575
2/23/2018 0:00,73.94810594
2/26/2018 0:00,46.19035139
3/1/2018 0:00,52.05574602
3/4/2018 0:00,33.46586197
3/7/2018 0:00,34.8377064
3/10/2018 0:00,40.27322368
3/13/2018 0:00,60.67628875
3/16/2018 0:00,29.65177072
3/19/2018 0:00,30.78064883
3/22/2018 0:00,27.7247885
3/25/2018 0:00,20.23147507
3/28/2018 0:00,24.09273355
3/31/2018 0:00,20.07447617
4/3/2018 0:00,25.12929851
4/6/2018 0:00,34.53138383
4/9/2018 0:00,22.42407623
4/12/2018 0:00,35.70920887
4/15/2018 0:00,24.30501194
4/18/2018 0:00,25.31797642
4/21/2018 0:00,28.40590158
4/24/2018 0:00,65.4108642
4/27/2018 0:00,55.63050596
4/30/2018 0:00,36.71911167
5/3/2018 0:00,39.40065166
5/6/2018 0:00,31.28195837
5/9/2018 0:00,30.52956993
5/12/2018 0:00,28.38834405
5/15/2018 0:00,37.83474629
5/18/2018 0:00,70.13995212
5/21/2018 0:00,31.28915469
5/24/2018 0:00,29.75362781
5/27/2018 0:00,19.47089221
5/30/2018 0:00,22.66213792
6/2/2018 0:00,16.27842016
6/5/2018 0:00,18.52827963
6/8/2018 0:00,17.89042019
6/11/2018 0:00,24.67101897
6/14/2018 0:00,28.01723114
6/17/2018 0:00,23.48902029
6/20/2018 0:00,203.2853202
6/23/2018 0:00,31.93798474
6/26/2018 0:00,32.34384664
6/29/2018 0:00,27.41063627
7/2/2018 0:00,23.48063765
7/5/2018 0:00,19.76600519
7/8/2018 0:00,15.64479917
7/11/2018 0:00,20.44250057
7/14/2018 0:00,15.01264127
7/17/2018 0:00,24.94209666
7/20/2018 0:00,23.08779797
7/23/2018 0:00,26.12072165
7/26/2018 0:00,23.88022702
7/29/2018 0:00,15.67077716
8/1/2018 0:00,21.2832986
8/4/2018 0:00,17.19453121
8/7/2018 0:00,18.61533926
8/10/2018 0:00,20.41451761
8/13/2018 0:00,19.92080467
8/16/2018 0:00,24.04769454
8/19/2018 0:00,17.04586085
8/22/2018 0:00,24.27418043
8/25/2018 0:00,21.06312548
8/28/2018 0:00,45.21346372
8/31/2018 0:00,25.25628116
9/3/2018 0:00,19.91598267
9/6/2018 0:00,31.29006024
9/9/2018 0:00,18.37028897
9/12/2018 0:00,23.91441308
9/15/2018 0:00,15.69995673
9/18/2018 0:00,19.01368472
9/21/2018 0:00,25.61259462
9/24/2018 0:00,15.50844294
9/27/2018 0:00,23.65350638
9/30/2018 0:00,15.42794706
10/3/2018 0:00,21.36448501
10/6/2018 0:00,17.57876392
10/9/2018 0:00,16.66631934
10/12/2018 0:00,18.44585713
10/15/2018 0:00,23.09602031
10/18/2018 0:00,18.05926167
10/21/2018 0:00,12.46404029
10/24/2018 0:00,16.94168952
10/27/2018 0:00,13.09651959
10/30/2018 0:00,18.77140942
11/2/2018 0:00,18.32471846
11/5/2018 0:00,18.42231881
11/8/2018 0:00,20.99890399
11/11/2018 0:00,14.13978687
11/14/2018 0:00,25.82337117
11/17/2018 0:00,21.55099415
11/20/2018 0:00,69.36765011
11/23/2018 0:00,36.98433712
11/26/2018 0:00,38.27901151
11/29/2018 0:00,45.07238045
12/2/2018 0:00,23.24535308
12/5/2018 0:00,26.31110179
12/8/2018 0:00,19.7523634
12/11/2018 0:00,23.31901099
12/14/2018 0:00,25.09538231
12/17/2018 0:00,20.97551137
12/20/2018 0:00,27.62806589
12/23/2018 0:00,15.44952443
12/26/2018 0:00,16.22660938
12/29/2018 0:00,15.31251107
1/1/2019 0:00,11.22870449
1/4/2019 0:00,19.57925017
1/7/2019 0:00,23.87585077
1/10/2019 0:00,25.84515048
1/13/2019 0:00,14.17709438
1/16/2019 0:00,25.07927963
1/19/2019 0:00,17.57732062
1/22/2019 0:00,20.9003654
1/25/2019 0:00,24.82339222
1/28/2019 0:00,24.16321392
1/31/2019 0:00,29.03627429
2/3/2019 0:00,14.74322284
2/6/2019 0:00,21.79051765
2/9/2019 0:00,17.75264078
2/12/2019 0:00,34.31602175
2/15/2019 0:00,26.46547377
2/18/2019 0:00,29.40410079
2/21/2019 0:00,34.71560858
2/24/2019 0:00,29.55542146
2/27/2019 0:00,32.66318415
3/2/2019 0:00,25.32153705
3/5/2019 0:00,29.02363002
3/8/2019 0:00,34.53420729
3/11/2019 0:00,30.82179358
3/14/2019 0:00,37.56437664
3/17/2019 0:00,16.78071195
3/20/2019 0:00,27.1997923
3/23/2019 0:00,17.94886278
3/26/2019 0:00,36.41495629
3/29/2019 0:00,63.48208552
4/1/2019 0:00,61.8467373
4/4/2019 0:00,154.4635303
4/7/2019 0:00,85.51644481
4/10/2019 0:00,111.7853946
4/13/2019 0:00,66.22119369
4/16/2019 0:00,76.56869368
4/19/2019 0:00,78.43301725
4/22/2019 0:00,70.12693315
4/25/2019 0:00,94.30087588
4/28/2019 0:00,47.95393039
5/1/2019 0:00,65.62521893
5/4/2019 0:00,60.62915441
5/7/2019 0:00,92.31932906
5/10/2019 0:00,123.7436164
5/13/2019 0:00,112.2005034
5/16/2019 0:00,228.5157945
5/19/2019 0:00,125.667293
5/22/2019 0:00,176.7383135
5/25/2019 0:00,128.1188018
5/28/2019 0:00,192.9503141
5/31/2019 0:00,205.0372363
6/3/2019 0:00,198.9932695
6/6/2019 0:00,122.1899407
6/9/2019 0:00,62.99063806
6/12/2019 0:00,108.8697611
6/15/2019 0:00,78.70156593
6/18/2019 0:00,116.5382583
6/21/2019 0:00,126.2324686
6/24/2019 0:00,102.0982726
6/27/2019 0:00,200.1012513
6/30/2019 0:00,104.9186044
7/3/2019 0:00,94.74754649
7/6/2019 0:00,50.61747346
7/9/2019 0:00,71.27502267
7/12/2019 0:00,67.42668665
7/15/2019 0:00,63.9174649
7/18/2019 0:00,72.10541604
7/21/2019 0:00,37.55119006
7/24/2019 0:00,49.90886061
7/27/2019 0:00,33.04147241
7/30/2019 0:00,60.22741784
8/2/2019 0:00,44.68839341
8/5/2019 0:00,42.2581814
8/8/2019 0:00,70.35974254
8/11/2019 0:00,30.3457089
8/14/2019 0:00,58.70170397
8/17/2019 0:00,35.38250195
8/20/2019 0:00,46.69008955
8/23/2019 0:00,41.47394501
8/26/2019 0:00,33.17030815
8/29/2019 0:00,33.917443
9/1/2019 0:00,20.06226895
9/4/2019 0:00,37.34474772
9/7/2019 0:00,26.71813665
9/10/2019 0:00,37.34868133
9/13/2019 0:00,27.54043167
9/16/2019 0:00,29.25867219
9/19/2019 0:00,36.54501485
9/22/2019 0:00,20.52728871
9/25/2019 0:00,42.82475804
9/28/2019 0:00,23.16487157
10/1/2019 0:00,48.26497357
10/4/2019 0:00,27.80367596
10/7/2019 0:00,24.7041595
10/10/2019 0:00,33.46657648
10/13/2019 0:00,16.18085575
10/16/2019 0:00,29.13647841
10/19/2019 0:00,18.30723571
10/22/2019 0:00,22.21592037
10/25/2019 0:00,36.08670023
10/28/2019 0:00,37.98415405
10/31/2019 0:00,35.46517509
11/3/2019 0:00,26.0661656
11/6/2019 0:00,38.66539842
11/9/2019 0:00,29.44260954
11/12/2019 0:00,28.65525709
11/15/2019 0:00,29.64859081
11/18/2019 0:00,27.82718296
11/21/2019 0:00,36.85944226
11/24/2019 0:00,17.0147224
11/27/2019 0:00,33.86031284
11/30/2019 0:00,27.23029381
12/3/2019 0:00,25.47734062
12/6/2019 0:00,25.03292648
12/9/2019 0:00,21.82070486
12/12/2019 0:00,22.56385567
12/15/2019 0:00,20.4478166
12/18/2019 0:00,27.48314294
12/21/2019 0:00,16.60936724
12/24/2019 0:00,17.60848203
12/27/2019 0:00,17.11633792
12/30/2019 0:00,15.90283263
1/2/2020 0:00,13.78084459
1/5/2020 0:00,11.88711242
1/8/2020 0:00,30.83081053
1/11/2020 0:00,18.38352814
1/14/2020 0:00,26.221577
1/17/2020 0:00,24.29323765
1/20/2020 0:00,17.74334005
1/23/2020 0:00,21.03754657
1/26/2020 0:00,10.57299079
1/29/2020 0:00,20.42515898
2/1/2020 0:00,17.4815999
2/4/2020 0:00,23.74587464
2/7/2020 0:00,31.51759356
2/10/2020 0:00,27.58066679
2/13/2020 0:00,35.47858608
2/16/2020 0:00,21.59936997
2/19/2020 0:00,31.4285617
2/22/2020 0:00,18.32436669
2/25/2020 0:00,24.54482939
2/28/2020 0:00,26.28258744
3/2/2020 0:00,22.93901727
3/5/2020 0:00,24.37165686
3/8/2020 0:00,16.14238732
3/11/2020 0:00,29.56150425
3/14/2020 0:00,52.86649863
3/17/2020 0:00,62.25196409
3/20/2020 0:00,79.98994299
3/23/2020 0:00,51.42451024
3/26/2020 0:00,55.05597495
3/29/2020 0:00,21.0619088
4/1/2020 0:00,26.74327122
4/4/2020 0:00,16.67009774
4/7/2020 0:00,25.32409774
4/10/2020 0:00,20.78686915
4/13/2020 0:00,16.74379536
4/16/2020 0:00,28.64066108
4/19/2020 0:00,15.56965781
4/22/2020 0:00,25.3733028
4/25/2020 0:00,27.81417372
4/28/2020 0:00,27.79591192
5/1/2020 0:00,110.1966581
5/4/2020 0:00,67.05887239
5/7/2020 0:00,88.31823092
5/10/2020 0:00,63.27358086
5/13/2020 0:00,108.8618821
5/16/2020 0:00,108.3165462
5/19/2020 0:00,182.3487624
5/22/2020 0:00,158.6395347
5/25/2020 0:00,92.3763056
5/28/2020 0:00,88.34237133
5/31/2020 0:00,61.02644621
6/3/2020 0:00,82.16455447
6/6/2020 0:00,31.92632001
6/9/2020 0:00,35.1746286
6/12/2020 0:00,29.91881048
6/15/2020 0:00,34.18315891
6/18/2020 0:00,44.77971256
6/21/2020 0:00,24.97941736
6/24/2020 0:00,42.3573449
6/27/2020 0:00,23.40413949
6/30/2020 0:00,42.97241908
7/3/2020 0:00,53.78625541
7/6/2020 0:00,36.90829526
7/9/2020 0:00,55.08128328
7/12/2020 0:00,24.5852307
7/15/2020 0:00,64.32008944
7/18/2020 0:00,76.31263773
7/21/2020 0:00,102.2834984
7/24/2020 0:00,124.3803759
7/27/2020 0:00,121.1237018
7/30/2020 0:00,179.9586607
8/2/2020 0:00,106.6399576
8/5/2020 0:00,136.1725582
8/8/2020 0:00,78.94533308
8/11/2020 0:00,151.6840459
8/14/2020 0:00,106.5529056
8/17/2020 0:00,81.70844023
8/20/2020 0:00,130.6472027
8/23/2020 0:00,59.10621225
8/26/2020 0:00,108.4721876
8/29/2020 0:00,65.85247622
9/1/2020 0:00,125.9354941
9/4/2020 0:00,155.4634597
9/7/2020 0:00,96.71790986
9/10/2020 0:00,110.3896636
9/13/2020 0:00,49.08137942
9/16/2020 0:00,77.67308339
9/19/2020 0:00,47.55137105
9/22/2020 0:00,74.17250505
9/25/2020 0:00,77.16010813
9/28/2020 0:00,56.72923703
10/1/2020 0:00,102.0319287
10/4/2020 0:00,55.83182413
10/7/2020 0:00,111.1733048
10/10/2020 0:00,75.84989665
10/13/2020 0:00,74.07427084
10/16/2020 0:00,64.14460306
10/19/2020 0:00,50.5686316
10/22/2020 0:00,166.9781249
10/25/2020 0:00,65.2647025
10/28/2020 0:00,226.6621482
10/31/2020 0:00,264.0379999
11/3/2020 0:00,289.3099896
11/6/2020 0:00,239.9343342
11/9/2020 0:00,142.158497
11/12/2020 0:00,102.8502231
11/15/2020 0:00,42.4333546
11/18/2020 0:00,97.63868616
11/21/2020 0:00,46.90621911
11/24/2020 0:00,86.28199286
11/27/2020 0:00,84.21494944
11/30/2020 0:00,72.31782859
12/3/2020 0:00,145.7892698
12/6/2020 0:00,48.40641585
12/9/2020 0:00,72.45729357
12/12/2020 0:00,50.58835913
12/15/2020 0:00,70.05172631
12/18/2020 0:00,195.4713526
12/21/2020 0:00,138.5626922
12/24/2020 0:00,106.4294442
12/27/2020 0:00,91.99329678
12/30/2020 0:00,105.1439034
1/2/2021 0:00,79.69906722
1/5/2021 0:00,113.3658675
1/8/2021 0:00,135.4741765
1/11/2021 0:00,134.4265331
1/14/2021 0:00,141.4128277
1/17/2021 0:00,66.3108796
1/20/2021 0:00,93.48057077
1/23/2021 0:00,75.36109783
1/26/2021 0:00,81.76242061
1/29/2021 0:00,167.4257057
2/1/2021 0:00,129.3980922
2/4/2021 0:00,166.8862184
2/7/2021 0:00,84.69085027
2/10/2021 0:00,168.1632794
2/13/2021 0:00,144.3746161
2/16/2021 0:00,120.0246622
2/19/2021 0:00,160.8057528
2/22/2021 0:00,131.7885783
2/25/2021 0:00,152.527333
2/28/2021 0:00,82.99643575
3/3/2021 0:00,132.697836
3/6/2021 0:00,77.90309707
3/9/2021 0:00,105.1371311
3/12/2021 0:00,117.2208371
3/15/2021 0:00,112.9854038
3/18/2021 0:00,137.2285701
3/21/2021 0:00,60.90613183
3/24/2021 0:00,82.45079823
3/27/2021 0:00,66.63131525
3/30/2021 0:00,96.60277671
4/2/2021 0:00,89.40831777
4/5/2021 0:00,94.4570655
4/8/2021 0:00,91.57954065
4/11/2021 0:00,62.98652347
4/14/2021 0:00,136.184935
4/17/2021 0:00,163.5737207
4/20/2021 0:00,301.8282275
4/23/2021 0:00,269.6867532
4/26/2021 0:00,167.7516073
4/29/2021 0:00,144.8350845
5/2/2021 0:00,84.9603757
5/5/2021 0:00,99.91162799
5/8/2021 0:00,87.22137317
5/11/2021 0:00,81.79323145
5/14/2021 0:00,73.24686827
5/17/2021 0:00,76.18906998
5/20/2021 0:00,132.4763544
5/23/2021 0:00,81.40676948
5/26/2021 0:00,77.84665827
5/29/2021 0:00,47.41632429
6/1/2021 0:00,47.27613502
6/4/2021 0:00,42.34136464
6/7/2021 0:00,34.55627144
6/10/2021 0:00,46.37133257
6/13/2021 0:00,23.21197646
6/16/2021 0:00,39.0776493
6/19/2021 0:00,24.63339795
6/22/2021 0:00,47.79616557
6/25/2021 0:00,44.14298414
6/28/2021 0:00,52.71354742
7/1/2021 0:00,72.52897938
7/4/2021 0:00,43.43064993
7/7/2021 0:00,37.84812683
7/10/2021 0:00,19.19544869
7/13/2021 0:00,31.7320525
7/16/2021 0:00,17.28933765
7/19/2021 0:00,18.9984186
7/22/2021 0:00,14.21047745
7/25/2021 0:00,9.73352573
7/28/2021 0:00,15.54888588
7/31/2021 0:00,11.2248187
8/3/2021 0:00,12.79655629
8/6/2021 0:00,14.22965964
8/9/2021 0:00,13.53609833
8/12/2021 0:00,12.84363469
8/15/2021 0:00,9.72888011
8/18/2021 0:00,15.41159123
8/21/2021 0:00,11.42035586
8/24/2021 0:00,15.00327334
8/27/2021 0:00,11.91570629
8/30/2021 0:00,12.53730114
9/2/2021 0:00,19.97096727
9/5/2021 0:00,10.48077135
9/8/2021 0:00,14.7072251
9/11/2021 0:00,10.83663456
9/14/2021 0:00,14.83268393
9/17/2021 0:00,14.98088386
9/20/2021 0:00,13.88693201
9/23/2021 0:00,13.78292053
9/26/2021 0:00,8.46447735
9/29/2021 0:00,11.29846913
10/2/2021 0:00,10.92389547
10/5/2021 0:00,15.2931848
10/8/2021 0:00,20.66777196
10/11/2021 0:00,20.71044373
10/14/2021 0:00,16.28899281
10/17/2021 0:00,11.34267792
10/20/2021 0:00,18.74501966
10/23/2021 0:00,11.14498353
10/26/2021 0:00,13.72514751
10/29/2021 0:00,15.65614451
11/1/2021 0:00,15.30868889
11/4/2021 0:00,16.38430664
11/7/2021 0:00,9.63271774
11/10/2021 0:00,18.41489098
11/13/2021 0:00,10.69343882
11/16/2021 0:00,12.97971574
11/19/2021 0:00,13.20134335
11/22/2021 0:00,12.30824165
11/25/2021 0:00,14.85821293
11/28/2021 0:00,7.36052107
12/1/2021 0:00,20.56160479
12/4/2021 0:00,17.45400848
12/7/2021 0:00,11.38683329
12/10/2021 0:00,11.58751607
12/13/2021 0:00,12.93733248
12/16/2021 0:00,10.47070691
12/19/2021 0:00,6.98352275
12/22/2021 0:00,10.85075693
12/25/2021 0:00,8.32231002
12/28/2021 0:00,17.86068218
12/31/2021 0:00,18.07228243
1/3/2022 0:00,11.58893996
1/6/2022 0:00,15.23440191
1/9/2022 0:00,7.86552615
1/12/2022 0:00,11.66043324
1/15/2022 0:00,7.42847263
1/18/2022 0:00,9.47611286
1/21/2022 0:00,12.14652139
1/24/2022 0:00,11.63754455
1/27/2022 0:00,11.65036764
1/30/2022 0:00,10.55100293
2/2/2022 0:00,12.2771005
2/5/2022 0:00,14.12773856
2/8/2022 0:00,14.50301713
2/11/2022 0:00,16.74292024
2/14/2022 0:00,11.16108503
2/17/2022 0:00,9.91791024
2/20/2022 0:00,5.72791661
2/23/2022 0:00,8.06713107
2/26/2022 0:00,6.73553405
3/1/2022 0:00,19.43038347
3/4/2022 0:00,15.32201052
3/7/2022 0:00,11.28076247
3/10/2022 0:00,11.64946679
3/13/2022 0:00,6.7718509
3/16/2022 0:00,10.22509539
3/19/2022 0:00,8.04584387
3/22/2022 0:00,10.8074481
3/25/2022 0:00,12.90883544
3/28/2022 0:00,10.81516812
3/31/2022 0:00,16.59895385
4/3/2022 0:00,10.43589597
4/6/2022 0:00,10.29086559
4/9/2022 0:00,8.1504687
4/12/2022 0:00,10.71457582
4/15/2022 0:00,8.86315487
4/18/2022 0:00,8.51632094
4/21/2022 0:00,10.87259159
4/24/2022 0:00,6.72174897
4/27/2022 0:00,11.16491931
4/30/2022 0:00,10.46162643
5/3/2022 0:00,9.66581245
5/6/2022 0:00,16.96160697
5/9/2022 0:00,19.78760376
5/12/2022 0:00,29.65948913
